Year,Rating,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Adjusted_Total,discrete
1998,6.9,118,18,1.05,5,0.5,8.407499999999999,0.6441388477071723,0
2011,6.5,83,9,1.43,5,5.5,1.43,0.6357274374182649,0
2004,7.1,84,12,1.2,6,10.6,43.248000000000005,0.6353128033177445,0
2002,7.3,117,18,1.13,1,2.7,3.5066666666666664,0.6282140375260598,0
2015,6.8,102,20,1.48,2,5.7,23.993333333333336,0.6244277836610875,0
2007,6.5,111,18,1.29,10,8.52,3.156,0.6221592382005772,0
2016,7.1,99,18,1.49,5,9.2,5.8149999999999995,0.6208048797763437,0
2016,7.3,162,16,1.48,2,5.0,1.48,0.6166384040731467,0
2013,8.1,146,4,1.43,3,2.7,1.85,0.6138469710980384,0
2017,7.2,151,16,1.5,2,5.0,1.4300000000000002,0.6119462099281473,0
2018,6.2,121,16,1.53,6,10.4,10.955,0.6093024151075139,0
2011,7.1,109,18,1.36,1,8.52,44.49142857142857,0.6046079125096786,0
2001,7.9,98,18,1.06,2,5.9,1.06,0.5986445783132532,0
2014,7.1,112,18,1.41,10,5.0,1.41,0.5955997428924041,0
2004,8.0,140,18,1.11,6,5.9,1.11,0.5876643430689138,0
2009,7.1,105,18,1.26,6,10.3,22.1025,0.5873112796394095,0
2011,6.9,92,9,1.32,5,2.5,0.8250000000000001,0.5868253268476292,0
2013,7.1,85,18,1.36,5,5.0,3.313333333333333,0.5837985179673653,0
2016,7.4,151,4,1.4,5,5.5,1.535,0.5833065984475712,0
2006,7.0,125,18,1.17,1,10.3,23.686666666666667,0.580381133479393,0
1997,8.2,89,8,0.93,5,0.52,0.93,0.5793790883605026,0
2014,7.2,120,18,1.36,2,5.0,1.4300000000000002,0.5744791846338083,0
2007,7.9,113,0,1.19,5,5.0,1.19,0.5739298398904549,0
2018,6.8,114,18,1.44,1,2.7,27.390909090909098,0.5734610965717778,0
2004,7.7,101,18,1.08,5,8.5,0.92,0.5717815229859702,0
2017,6.2,101,9,1.4,5,5.5,13.9725,0.5711497959329375,0
2013,7.7,130,9,1.33,5,9.0,2.7199999999999998,0.5709206094827911,0
2016,6.9,142,4,1.36,6,8.52,1.36,0.5666406956347835,0
2015,7.7,108,8,1.34,0,5.2,1.34,0.5653602906120657,0
1986,7.0,83,16,0.61,1,10.4,15.18,0.5565270280544362,0
2013,7.1,95,18,1.29,3,2.7,84.67,0.5537500648366921,0
2011,6.5,116,18,1.24,2,5.0,1.24,0.5512601555235305,0
2004,7.4,100,4,1.04,0,5.5,0.78,0.5506044295420452,0
2016,6.1,105,18,1.31,9,8.5,1.56,0.5458083171187988,0
1987,7.0,100,1,0.62,5,0.52,70.61333333333334,0.5456545654565457,0
2018,8.2,139,4,1.37,2,10.1,1.37,0.5455845154884275,0
2005,7.7,116,9,1.05,5,1.51,1.05,0.5376573501173457,0
2014,7.2,99,18,1.27,6,10.4,12.64,0.5364621797683357,0
2007,8.1,153,1,1.11,5,0.52,1.11,0.5353463212423571,0
2011,7.5,100,18,1.2,6,10.8,64.11333333333333,0.5334775698614811,0
2011,7.0,106,18,1.19,1,10.4,17.435,0.5290319234459687,0
2005,7.0,104,16,1.01,5,8.5,113.70333333333332,0.5171751653509706,0
2016,8.1,136,4,1.24,10,8.52,1.24,0.5166429871964202,0
2007,7.4,159,4,1.07,2,8.5,1.07,0.5160545619183081,0
2010,7.1,112,16,1.12,1,10.4,1.12,0.5136307041097335,0
2015,6.4,137,17,1.21,10,2.53,63.79,0.5105119042094026,0
2008,5.6,104,18,1.09,2,5.0,55.821538461538466,0.506264441889899,0
2006,6.9,113,18,1.0,1,2.53,39.17,0.4960522508370881,0
2014,6.4,114,18,1.17,3,8.52,15.070000000000002,0.4942210632511438,0
2018,5.8,113,18,1.23,3,8.3,1.23,0.48983135332172684,0
2011,6.1,88,18,1.1,6,8.6,18.791818181818183,0.4890211057063577,0
1997,8.0,81,16,0.78,0,10.4,0.495,0.48593084830235705,0
1993,7.0,107,18,0.7,2,7.0,0.7,0.4845687914623594,0
2018,6.5,121,0,1.21,6,7.7,1.21,0.481866615869341,0
1984,8.0,117,1,0.5,0,3.8,5.58,0.48130916091769615,0
2013,7.8,130,1,1.12,5,2.5,1.12,0.4807752500907715,0
1972,7.8,102,0,0.2,2,2.9,0.115,0.47827819848545233,0
2010,7.3,113,18,1.04,10,5.0,1.0750000000000002,0.4769427966733239,0
2020,5.5,116,16,1.23,6,8.7,1.68,0.4752499731142461,0
2014,6.9,120,18,1.12,3,2.7,39.352,0.473100504992548,0
2010,7.0,95,1,1.03,5,9.7,0.54,0.4723568082437728,0
2014,6.4,103,18,1.11,6,10.4,1.0750000000000002,0.46887639334082887,0
2015,6.6,113,18,1.11,5,1.5,27.88,0.46832083774581573,0
2007,6.6,108,9,0.97,10,5.7,13.9725,0.4678251636081859,0
2007,6.8,101,18,0.97,3,2.7,4.693333333333333,0.4678251636081859,0
1988,8.0,124,4,0.55,0,5.5,0.55,0.46508350362906076,0
2013,8.0,144,4,1.08,10,8.52,1.4300000000000002,0.46360470544467247,0
2013,7.0,114,18,1.08,3,2.0,1.08,0.46360470544467247,0
2010,7.6,118,18,1.01,5,5.5,1.2225000000000001,0.46318483138467037,0
2003,7.5,116,18,0.85,6,10.3,0.54,0.4620611551528878,0
2012,6.4,112,18,1.06,2,5.7,1.06,0.46168470636743786,0
2014,7.6,140,18,1.09,10,5.0,0.7200000000000001,0.46042817003739045,0
2016,7.0,148,4,1.09,10,8.52,1.09,0.4541458516484662,0
2011,6.6,88,18,1.02,6,2.2,1.02,0.4534559343822589,0
2012,8.1,122,4,1.04,9,8.5,1.4500000000000002,0.45297367417182577,0
2011,7.4,91,8,1.0,0,2.7,0.525,0.44456464155123426,0
2013,6.4,104,18,1.03,1,5.7,1.03,0.4421415246370487,0
2011,7.7,159,4,0.99,5,0.52,0.9775,0.44011899513572184,0
2013,6.3,137,18,1.02,5,5.5,20.882499999999997,0.43784888847552395,0
2006,7.7,90,1,0.88,0,5.8,0.495,0.4365259807366375,0
2013,7.9,96,18,1.01,5,5.0,80.94,0.43355625231399925,0
2013,6.9,91,11,1.01,5,9.7,59.527142857142856,0.43355625231399925,0
2011,6.6,91,9,0.97,5,5.0,20.99,0.4312277023046972,0
1972,6.0,93,16,0.18,2,10.0,5.4433333333333325,0.4304503786369071,0
1993,6.7,94,18,0.62,5,7.7,50.385555555555555,0.42918950100951836,0
2002,7.0,97,18,0.77,10,5.7,7.982000000000001,0.42807505211952745,0
1973,7.7,72,1,0.19,0,7.5,0.19,0.4279279279279279,0
1975,7.4,115,1,0.23,5,9.0,50.885000000000005,0.4273768968720966,0
2000,6.5,88,4,0.73,6,10.3,0.4366666666666667,0.423925667828107,0
2001,7.4,106,4,0.75,5,8.7,50.385555555555555,0.4235692771084338,0
2002,7.0,103,18,0.76,10,5.5,48.78666666666667,0.4225156358582349,0
2007,6.6,95,9,0.87,5,5.5,2.07,0.4195957652980636,0
2007,7.6,122,18,0.87,1,0.53,17.906666666666666,0.4195957652980636,0
2002,7.3,97,16,0.75,10,5.5,0.63,0.4169562195969423,0
2020,6.9,109,7,1.07,6,2.2,1.07,0.41342883840019784,0
2018,6.8,105,9,1.03,5,5.0,1.03,0.4101839787978689,0
1994,8.0,102,1,0.6,2,10.4,2.07,0.40479001517962543,0
2012,8.1,125,1,0.92,2,5.8,0.92,0.4007074809981536,0
2006,7.1,178,4,0.8,6,10.8,1.5933333333333335,0.3968418006696705,0
2017,6.9,125,18,0.97,2,5.9,14.184545454545455,0.39572521575353525,0
2014,6.8,94,16,0.92,8,9.0,0.655,0.3886182719581644,0
2003,8.4,101,16,0.71,6,5.5,0.83,0.3859569648924122,0
2016,7.5,80,1,0.92,0,5.1,0.92,0.38331576469411827,0
2014,8.0,160,4,0.9,6,10.4,0.9,0.3801700486547261,0
2013,7.6,140,4,0.88,5,5.5,0.88,0.37775198221417755,0
2005,8.1,122,1,0.73,5,5.0,5.66,0.3737998719863451,0
2006,6.8,180,4,0.75,5,7.5,9.52125,0.37203918812781606,0
2004,7.6,105,0,0.7,5,5.0,0.365,0.37059913526868427,0
2004,6.9,95,18,0.7,1,10.4,0.7,0.37059913526868427,0
2021,5.7,148,17,1.0,6,8.6,146.73777777777778,0.36904488416142384,0
2010,7.5,141,18,0.8,6,5.2,0.41000000000000003,0.36687907436409534,0
2000,6.9,106,16,0.63,10,9.7,20.79,0.36585365853658547,0
2014,8.0,93,8,0.86,0,5.2,0.86,0.3632736020478493,0
1997,6.1,94,15,0.58,2,2.9,28.47,0.36133319489149623,0
2004,8.0,141,9,0.68,5,5.0,1.4233333333333336,0.36001058854672197,0
2015,7.6,97,9,0.85,5,5.0,0.85,0.35862406494048943,0
1996,6.9,91,18,0.56,2,10.4,29.285555555555554,0.3570290086069494,0
2007,7.7,122,0,0.74,5,5.0,0.44333333333333336,0.3568975474949047,0
2019,8.2,143,4,0.9,2,5.7,6.6450000000000005,0.35203359704343934,0
2005,7.6,120,0,0.68,1,10.4,0.68,0.3481971410283763,0
1995,6.7,115,18,0.53,10,8.52,37.132,0.34780706551460133,0
2005,6.7,90,18,0.67,2,5.7,60.65,0.34307659483678254,0
2015,6.5,101,18,0.81,2,5.7,0.63,0.3417476383550547,0
1995,7.9,83,4,0.52,0,6.1,0.78,0.34124466805206166,0
2013,6.9,117,0,0.79,5,5.0,1.6,0.3391182567604548,0
2011,6.1,123,4,0.76,5,2.57,0.76,0.337869127578938,0
2009,6.8,105,18,0.72,2,10.4,0.72,0.335606445508234,0
2009,7.6,138,1,0.72,2,5.7,2.275,0.335606445508234,0
2013,5.7,90,16,0.78,6,10.4,7.192000000000002,0.3348256205989301,0
1975,8.0,107,0,0.18,1,5.0,0.164,0.33446887581294515,0
1991,7.6,119,1,0.45,0,5.7,0.98,0.3304166921617818,0
1967,7.5,88,1,0.11,2,0.5,46.03000000000001,0.3297526854858855,0
2014,7.7,103,1,0.77,0,5.1,9.985,0.32525659718237676,0
2012,5.1,109,18,0.74,10,5.8,11.234166666666665,0.32230819123764526,0
2013,6.2,100,18,0.75,5,5.0,0.75,0.32194771211435586,0
2009,6.5,120,9,0.69,3,10.3,0.69,0.32162284361205756,0
2018,6.9,97,16,0.8,5,8.1,0.63,0.31858949809543213,0
2004,7.2,90,18,0.6,10,5.0,0.6,0.31765640165887227,0
1979,8.1,162,1,0.23,5,7.5,0.164,0.3169135377196004,0
2012,6.0,124,18,0.72,3,5.7,12.137500000000001,0.3135971590420332,0
2015,8.2,163,4,0.74,10,5.5,0.74,0.31221389183054377,0
1997,7.2,90,4,0.5,5,8.5,0.5,0.31149413352715194,0
2011,6.1,86,0,0.7,6,8.2,0.7,0.31119524908586393,0
1966,8.1,205,0,0.1,1,2.53,0.164,0.30808729139922986,0
2018,7.0,110,18,0.77,10,5.8,0.77,0.3066423919168534,0
1978,7.4,109,16,0.2,2,2.9,48.604000000000006,0.3065917220235054,0
2003,3.6,99,4,0.56,5,5.0,0.56,0.30441676104190263,0
2012,5.7,107,18,0.69,10,5.5,54.906666666666666,0.30053061074861515,0
2012,8.3,115,3,0.69,5,5.0,4.8566666666666665,0.30053061074861515,0
2014,7.2,160,4,0.71,6,10.8,1.57,0.2999119272720617,0
2003,7.5,93,18,0.55,2,5.7,0.55,0.29898074745186864,0
1989,7.5,110,0,0.37,2,10.4,3.355454545454545,0.2984673299273999,0
2015,7.1,88,18,0.7,2,10.4,3.3000000000000003,0.29533746524510895,0
2008,7.3,288,18,0.63,6,5.2,75.19000000000001,0.29261155815654716,0
2004,6.1,95,9,0.55,5,8.51,0.55,0.2911850348539663,0
2009,7.1,127,18,0.62,3,1.2,19.93,0.28899443918764595,0
2016,7.6,104,9,0.69,2,5.0,74.67333333333333,0.28748682352058863,0
2018,7.5,148,4,0.72,5,9.7,0.72,0.2867305482858889,0
2008,7.4,155,1,0.6,2,5.7,0.6,0.27867767443480684,0
2001,7.3,113,8,0.49,6,2.5,8.799999999999999,0.27673192771084343,0
2016,7.0,163,18,0.66,3,5.7,0.515,0.2749873964109979,0
1986,7.9,149,1,0.3,5,5.0,0.164,0.2737018170759522,0
2003,7.9,110,0,0.5,5,5.0,0.7200000000000001,0.2718006795016987,0
2003,5.8,84,4,0.5,6,10.3,0.4366666666666667,0.2718006795016987,0
1960,7.6,101,0,0.08,5,8.7,0.08,0.27049873203719355,0
2014,6.9,95,18,0.64,2,0.53,7.66,0.27034314571002743,0
2015,7.4,94,18,0.64,5,9.7,1.945,0.27002282536695676,0
2015,6.8,122,18,0.64,1,2.53,0.64,0.27002282536695676,0
2010,6.3,101,18,0.58,10,5.5,0.58,0.2659873289139691,0
2006,6.9,100,18,0.52,10,5.0,11.78,0.2579471704352858,0
2012,5.8,112,18,0.59,5,5.5,12.712,0.256975449770555,0
2009,7.8,129,18,0.55,10,5.5,12.138,0.25636603476323433,0
2008,7.5,113,18,0.55,6,1.5,6.936666666666667,0.25545453489857295,0
2014,6.0,97,9,0.6,5,9.5,8.945,0.2534466991031507,0
2011,6.7,129,18,0.54,6,1.5,68.11,0.24006490643766648,0
2006,4.8,87,4,0.48,6,3.4,0.48,0.23810508040180228,0
1988,8.1,142,0,0.28,2,10.4,0.2275,0.23676978366570364,0
2007,6.6,85,18,0.49,10,5.5,27.390909090909098,0.23632405171959905,0
2015,5.6,118,18,0.56,5,7.3,12.712,0.2362699721960872,0
2017,7.6,127,18,0.57,5,5.0,0.7200000000000001,0.23253955977269597,0
2001,7.1,98,18,0.41,5,5.0,0.41,0.23155120481927716,0
1997,7.7,119,1,0.37,5,9.5,19.93,0.23050565881009244,0
2010,6.7,105,16,0.5,2,5.5,0.255,0.22929942147755958,0
2002,6.7,101,18,0.41,2,10.4,0.41,0.22793606671299513,0
2014,7.6,133,4,0.53,10,5.7,0.9775,0.22387791754111647,0
2006,6.4,132,18,0.45,6,7.7,40.076,0.22322351287668965,0
2013,6.1,93,18,0.52,2,10.4,4.693333333333333,0.22321708039928673,0
2008,7.3,150,18,0.48,6,1.5,0.48,0.22294213954784547,0
2004,6.8,77,9,0.42,5,8.51,0.43,0.22235948116121057,0
2013,7.1,112,9,0.51,3,1.2,3.456666666666667,0.21892444423776197,0
2008,7.1,97,18,0.47,6,10.3,0.47,0.21829751164059866,0
2006,6.5,84,18,0.44,3,2.8,7.356666666666668,0.21826299036831875,0
1969,8.2,127,13,0.08,10,8.52,0.08,0.21808268968650613,0
2003,7.4,106,18,0.4,5,5.5,0.4,0.217440543601359,0
2010,7.3,97,18,0.47,2,5.7,0.33499999999999996,0.215541456188906,0
2014,7.0,91,18,0.51,2,5.8,0.51,0.21542969423767808,0
1998,8.0,127,18,0.35,2,10.2,0.2275,0.21471294923572412,0
2001,6.4,100,18,0.38,5,8.5,0.92,0.2146084337349398,0
2016,7.0,99,16,0.51,5,8.0,0.51,0.21249026086304382,0
2009,7.5,98,18,0.45,1,5.3,74.7925,0.20975402844264626,0
2006,6.6,115,18,0.42,6,8.52,0.42,0.20834194535157702,0
2011,7.6,97,0,0.46,5,5.5,2.355,0.20449973511356775,0
1995,8.1,98,0,0.31,10,5.0,20.79,0.20343432133872905,0
2006,7.7,120,18,0.41,5,5.0,1.2225000000000001,0.20338142284320612,0
2007,7.9,138,1,0.41,2,5.7,0.9775,0.19774053307150125,0
1995,6.7,90,4,0.3,2,0.53,5.92,0.19687192387618938,0
2012,5.3,87,18,0.45,2,5.5,0.63,0.1959982244012708,0
2014,6.6,119,18,0.46,2,5.0,52.60375,0.1943091359790822,0
2020,5.4,96,14,0.5,6,8.52,72.745,0.19319104598140086,0
1997,7.7,95,0,0.31,5,5.0,0.31,0.1931263627868342,0
1996,6.8,102,18,0.3,10,8.52,0.3,0.19126554032515145,0
2013,6.5,96,0,0.44,5,7.5,0.43,0.18887599110708878,0
2009,6.5,108,16,0.4,5,8.7,1.6,0.18644802528235221,0
2014,6.4,99,18,0.44,2,5.7,1.0050000000000001,0.18586091267564384,0
2015,7.8,100,18,0.44,5,1.5,0.44,0.1856406924397828,0
1966,8.1,121,0,0.06,5,1.5,0.06,0.18485237483953787,0
1998,7.4,97,18,0.3,2,0.53,0.3,0.18403967077347783,0
1976,6.6,139,0,0.1,5,7.5,2.8649999999999998,0.17572118904671255,0
2010,6.9,106,18,0.38,5,5.0,0.38,0.1742675603229453,0
2005,7.4,109,16,0.34,10,5.3,4.1450000000000005,0.17409857051418814,0
2014,6.7,109,18,0.41,10,8.5,0.215,0.1731885777204863,0
2009,7.3,123,0,0.37,5,5.0,0.515,0.17246442338617582,0
1992,7.5,104,18,0.24,2,7.7,164.73624999999998,0.1710416914122817,0
2001,8.1,183,0,0.3,2,5.7,1.5933333333333335,0.16942771084337352,0
1960,7.6,90,0,0.05,5,8.0,0.05,0.16906170752324598,0
2007,5.4,94,18,0.35,2,7.7,0.35,0.1688028940854279,0
2019,7.4,109,17,0.43,5,7.7,12.785,0.1681938296985321,0
1998,6.9,86,1,0.27,6,10.3,0.27,0.16563570369613004,0
1998,7.0,86,1,0.27,6,10.3,0.27,0.16563570369613004,0
2012,3.8,83,16,0.38,2,8.3,0.215,0.16550961171662865,0
2007,6.4,88,18,0.34,10,5.5,63.30800000000001,0.1639799542544157,0
2001,6.5,97,18,0.29,2,5.5,28.270000000000007,0.16378012048192775,0
2006,7.7,101,16,0.33,10,5.0,0.17,0.1636972427762391,0
1963,8.0,138,0,0.05,5,5.0,6.716666666666666,0.163265306122449,0
1998,8.0,169,0,0.26,5,0.52,3.9475,0.15950104800368078,0
2013,6.8,117,18,0.37,10,5.0,50.56666666666667,0.15882753797641555,0
2006,7.2,88,18,0.32,2,5.8,0.32,0.1587367202678682,0
1965,7.0,99,0,0.05,5,9.5,0.14333333333333334,0.1586881777307591,0
2009,7.2,161,16,0.34,5,7.0,0.63,0.15848082148999942,0
2019,7.3,112,16,0.4,1,10.4,45.56166666666667,0.1564593764637508,0
2018,7.3,136,18,0.39,3,8.52,0.655,0.15531238032152314,0
2012,7.4,105,18,0.35,5,9.7,3.3975,0.1524430634232106,0
2000,6.5,110,18,0.26,10,8.52,23.762,0.1509872241579559,0
2006,6.7,93,18,0.3,2,8.3,0.3,0.14881567525112643,0
2014,6.2,111,18,0.35,2,5.0,11.234166666666665,0.14784390781017123,0
2010,6.7,96,18,0.32,6,10.3,157.38000000000002,0.14675162974563816,0
2013,6.1,90,18,0.34,2,5.7,0.34,0.14594962949184132,0
2015,5.5,119,18,0.34,5,7.5,0.5525,0.1434496259761958,0
2015,8.1,132,4,0.34,10,5.5,0.34,0.1434496259761958,0
1997,7.7,103,0,0.23,10,5.7,0.54,0.14328730142248988,0
1974,7.3,128,1,0.07,10,5.5,23.686666666666667,0.14196383302349164,0
2013,6.6,124,0,0.33,5,5.0,1.6,0.1416569933303166,0
1996,7.2,102,18,0.22,10,5.0,19.08125,0.1402613962384444,0
2009,7.1,134,18,0.3,5,7.7,0.83,0.13983601896176417,0
2014,7.3,106,18,0.33,5,9.2,0.8250000000000001,0.1393956845067329,0
2012,6.7,97,9,0.32,2,5.7,0.27,0.13937651512979254,0
2012,6.4,90,18,0.32,10,2.53,0.22,0.13937651512979254,0
2006,5.3,145,18,0.28,2,5.5,5.603333333333334,0.1388946302343847,0
2017,7.6,104,0,0.34,5,5.5,0.34,0.1387078075837134,0
2010,7.3,97,18,0.3,2,10.4,0.3,0.13757965288653573,0
2013,6.2,112,18,0.32,5,5.5,3.2150000000000003,0.13736435716879183,0
2019,7.9,108,4,0.35,2,5.9,80.2175,0.13690195440578193,0
2014,6.7,100,18,0.32,6,9.7,40.67333333333333,0.13517157285501372,0
1973,7.5,88,0,0.06,8,9.7,0.06,0.13513513513513511,0
1973,7.8,114,0,0.06,3,5.8,0.05,0.13513513513513511,0
2000,7.1,94,16,0.23,1,10.4,6.386666666666667,0.13356562137049946,0
2011,4.7,127,18,0.3,5,5.53,57.97,0.13336939246537027,0
2012,7.0,101,0,0.3,2,10.4,0.7966666666666667,0.1306654829341805,0
2012,5.5,96,4,0.3,6,10.8,64.20142857142856,0.1306654829341805,0
1963,7.5,103,0,0.04,5,5.5,0.14333333333333334,0.1306122448979592,0
2017,7.1,106,18,0.32,10,8.52,0.44333333333333336,0.1305485247846714,0
2003,7.6,111,18,0.24,2,10.4,22.74333333333333,0.13046432616081538,0
2008,7.4,133,18,0.28,6,1.5,6.936666666666667,0.13004958140290987,0
1964,7.6,95,0,0.04,2,10.4,0.14333333333333334,0.12896292315959162,0
1992,6.8,94,18,0.18,10,8.52,0.18,0.12828126855921126,0
2004,7.9,88,1,0.24,10,5.7,1.31,0.1270625606635489,0
2017,7.7,94,1,0.31,0,5.1,0.31,0.12646888338515044,0
2009,7.2,99,0,0.27,2,5.0,0.44333333333333336,0.12585241706558778,0
2008,5.8,93,9,0.27,9,8.53,0.27,0.12540495349566308,0
2016,7.7,66,9,0.29,0,2.7,0.29,0.12082779539271118,0
2013,7.8,121,0,0.28,5,5.0,1.4233333333333336,0.12019381252269287,0
1967,8.0,105,0,0.04,10,5.0,0.205,0.11991006744941292,0
2010,7.5,87,0,0.26,2,5.0,80.2175,0.11923569916833097,0
1997,7.7,96,0,0.19,5,5.5,2.07,0.11836777074031775,0
2009,5.8,97,18,0.25,2,5.7,6.785,0.11653001580147013,0
2007,6.6,87,9,0.24,2,5.7,0.24,0.11575055594429341,0
2010,6.9,103,9,0.25,5,7.7,21.0,0.11464971073877979,0
2013,7.1,90,18,0.26,10,8.52,1.7400000000000002,0.11160854019964336,0
1995,8.1,170,0,0.17,2,5.8,0.2275,0.111560756863174,0
2010,6.2,93,18,0.24,3,8.52,0.2,0.1100637223092286,0
2010,6.4,94,18,0.24,3,5.7,244.36666666666665,0.1100637223092286,0
2016,7.8,100,4,0.26,5,5.0,0.7966666666666667,0.10832836828312037,0
2005,7.5,115,16,0.21,10,8.52,0.83,0.10753147002346913,0
2001,7.8,87,8,0.19,0,5.8,0.495,0.1073042168674699,0
2009,7.4,84,18,0.23,6,2.0,0.23,0.10720761453735254,0
1998,7.5,89,0,0.17,2,5.7,0.175,0.10428914677163743,0
1970,7.2,125,16,0.04,5,4.0,0.05,0.10302640051513202,0
2009,6.9,99,18,0.22,2,5.0,0.16999999999999998,0.10254641390529372,0
2005,7.0,91,18,0.2,2,5.8,30.334545454545456,0.10241092383187539,0
2010,7.5,89,18,0.22,2,8.0,0.22,0.10089174545012622,0
2010,6.7,100,18,0.22,2,5.7,0.27,0.10089174545012622,0
2002,7.8,109,18,0.18,10,5.0,0.175,0.10006949270326615,0
2015,6.6,100,17,0.23,5,8.5,10.955,0.09703945286625008,0
2015,6.9,84,18,0.23,6,5.2,0.23,0.09703945286625008,0
1964,7.8,91,0,0.03,5,0.51,0.03,0.09672219236969372,0
2010,7.5,108,18,0.21,6,1.2,2.283333333333333,0.09630575702057502,0
2010,6.1,109,18,0.21,10,8.52,3.5066666666666664,0.09630575702057502,0
2010,7.1,154,0,0.21,2,5.0,3.195,0.09630575702057502,0
2004,7.5,127,18,0.18,5,5.5,0.18,0.09529692049766168,0
2013,6.0,107,18,0.22,2,5.8,21.6,0.09443799555354439,0
1966,7.2,91,16,0.03,6,4.0,0.03,0.09242618741976893,0
1967,7.7,100,16,0.03,5,5.5,0.115,0.08993255058705968,0
2011,6.1,110,9,0.2,2,5.7,0.2,0.08891292831024684,0
1994,3.4,83,1,0.13,2,10.0,45.695,0.08770450328891886,0
2013,6.5,93,18,0.2,2,5.5,0.33499999999999996,0.0858527232304949,0
2004,7.1,119,18,0.16,5,5.0,0.16,0.08470837377569927,0
2018,7.5,85,18,0.21,10,8.52,0.21,0.08362974325005092,0
2002,6.6,93,18,0.15,2,8.3,0.15,0.08339124391938846,0
2000,7.0,101,16,0.14,5,1.5,54.09571428571428,0.08130081300813011,0
2015,5.6,95,9,0.19,5,8.3,0.19,0.0801630262808153,0
2011,6.7,102,18,0.18,3,8.52,0.18,0.08002163547922216,0
2006,5.6,93,18,0.16,2,8.7,0.2,0.0793683601339341,0
2009,6.7,100,18,0.17,10,8.5,17.545,0.07924041074499971,0
2001,7.7,120,18,0.14,5,8.5,2.8249999999999997,0.07906626506024099,0
2012,7.7,111,0,0.18,5,0.52,3.915,0.0783992897605083,0
1993,7.2,142,4,0.11,2,5.8,0.2275,0.07614652437265648,0
2014,5.4,109,18,0.18,5,5.52,1.2225000000000001,0.0760340097309452,0
2015,6.6,105,18,0.18,6,8.52,29.215,0.0759439196344566,0
2016,5.2,118,18,0.18,6,8.5,0.18,0.07499656265754487,0
2008,6.2,115,4,0.16,6,3.8,0.16,0.07431404651594849,0
2012,7.8,126,4,0.17,2,5.5,0.17,0.0740437736627023,0
2014,8.1,196,0,0.17,5,5.0,0.15500000000000003,0.07180989807922604,0
2003,7.8,90,4,0.13,0,2.2,0.495,0.07066817667044167,0
2008,7.5,96,0,0.15,1,10.4,25.805,0.06966941860870171,0
2006,6.4,85,0,0.14,10,5.5,0.14,0.06944731511719235,0
2006,6.4,96,18,0.14,2,8.0,0.08,0.06944731511719235,0
2013,6.4,120,16,0.16,2,10.4,23.715,0.06868217858439592,0
2013,6.9,90,18,0.15,6,10.3,0.15,0.06438954242287116,0
2011,6.7,118,18,0.14,3,2.7,1.8966666666666667,0.06223904981717279,0
2011,7.8,157,0,0.14,10,8.52,0.15500000000000003,0.06223904981717279,0
2017,7.0,116,0,0.15,5,7.7,0.125,0.061194620992814724,0
2012,6.3,99,18,0.14,2,7.7,1.07,0.06097722536928424,0
2008,7.2,139,18,0.13,6,2.2,6.090000000000001,0.06038016279420815,0
2013,8.1,87,0,0.14,5,1.5,0.14,0.060096906261346436,0
1999,7.1,99,18,0.1,2,0.5,0.1,0.060033018159987996,0
2018,7.2,103,0,0.15,10,8.52,0.6033333333333334,0.05973553089289351,0
2010,7.8,144,0,0.13,6,10.4,6.090000000000001,0.05961784958416549,0
2014,7.1,111,9,0.14,5,5.5,0.14,0.0591375631240685,0
2013,6.4,97,9,0.13,3,5.5,0.13,0.05580427009982168,0
1993,7.5,134,0,0.08,5,1.5,0.08,0.05537929045284108,0
2010,6.7,98,9,0.12,6,10.3,31.237499999999997,0.0550318611546143,0
2010,6.9,106,18,0.12,10,8.52,3.06,0.0550318611546143,0
2010,6.3,97,18,0.12,6,2.53,10.993333333333332,0.0550318611546143,0
2015,6.3,88,18,0.13,10,8.5,382.40250000000003,0.054848386402663096,0
2011,7.1,105,18,0.12,6,10.3,0.16999999999999998,0.053347756986148104,0
2007,7.6,102,18,0.11,5,5.0,19.215,0.053052338141134484,0
2009,7.2,97,0,0.11,5,8.5,11.3675,0.05127320695264686,0
2009,7.9,119,0,0.11,5,9.0,2.7199999999999998,0.05127320695264686,0
2009,5.9,104,18,0.11,5,9.7,0.11,0.05127320695264686,0
2008,5.9,95,18,0.11,10,8.5,0.11,0.051090906979714586,0
2001,6.4,99,18,0.09,2,10.4,0.09,0.050828313253012056,0
2015,6.0,98,9,0.12,5,2.5,0.22,0.05062927975630439,0
1971,7.6,100,1,0.02,3,5.0,2.8649999999999998,0.04939287919324964,0
2009,6.3,95,18,0.1,8,9.0,0.09,0.046612006320588054,0
2008,7.0,92,0,0.1,6,1.5,7.192000000000002,0.04644627907246781,0
2010,6.5,93,16,0.1,5,5.5,0.1,0.04585988429551192,0
2010,5.7,82,18,0.1,2,7.7,0.1,0.04585988429551192,0
2010,8.0,115,0,0.1,6,10.4,19.573333333333334,0.04585988429551192,0
2001,6.6,94,4,0.08,6,2.5,0.4366666666666667,0.04518072289156627,0
2002,5.3,96,18,0.08,10,8.5,36.335,0.04447533009034051,0
2011,7.6,95,0,0.1,5,5.0,0.125,0.04445646415512342,0
2012,6.3,109,9,0.1,5,7.3,0.1,0.04355516097806017,0
